campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,traffic_type
CMP_QILREZ,PROD_HR3LF5,32578.1400,2314,54,50926.9900,0.8000,CUST_I1029S,Standard,3,FLASH_KCT3HB,49,86,BNDL_L2OC0A,460.5500,3,Innovative,Organic
CMP_6VVJK8,PROD_7WAHFN,33471.4400,4475,670,22268.9900,3.2200,CUST_CTRWF6,Basic,16,FLASH_CDQD1G,38,95,BNDL_47ZPU8,268.8200,3,Affordable,Organic
CMP_FFI247,PROD_6QS52D,27319.8200,2542,908,44329.2700,3.1800,CUST_B4U3SF,Basic,25,FLASH_YBHPFW,49,95,BNDL_NMYR6S,282.7500,2,Innovative,Organic
CMP_ISCFC4,PROD_ERUJCO,26314.0400,4516,91,3544.5800,1.0200,CUST_EM4RHJ,Basic,19,FLASH_R7L1AW,60,185,BNDL_5234FF,396.1300,3,Innovative,Direct
CMP_LARN72,PROD_LUEF2C,13623.3500,158,195,36744.9900,1.6100,CUST_8KXGFM,Premium,10,FLASH_D6F4OR,40,11,BNDL_F95SL9,111.6100,1,Stylish,Organic
CMP_Y44VQM,PROD_Z3KQSF,34268.6200,2093,578,31208.1500,2.7200,CUST_RX6RII,Standard,12,FLASH_VDJE45,55,175,BNDL_P4U3QZ,362.3100,1,Durable,Social
CMP_S3V9T2,PROD_ONO9LL,38188.1800,1136,738,17478.0500,4.7400,CUST_X3VZDE,Basic,27,FLASH_DVNW3X,67,32,BNDL_X5O8Z0,87.3800,3,Innovative,Social
CMP_YDX1T8,PROD_YWAX53,43590.1800,4594,3,28996.5200,2.4600,CUST_CAZAKB,Standard,6,FLASH_FLF2XQ,67,174,BNDL_OTU2RW,197.9600,1,Stylish,Referral
CMP_UWNBHR,PROD_TO0XRT,8563.1900,3387,562,78586.6800,0.7100,CUST_0PIL6S,Standard,25,FLASH_P25LBY,37,73,BNDL_UL63JR,199.8000,4,Innovative,Referral
CMP_2SDVDW,PROD_LUNZP0,25823.1200,321,606,97689.6700,3.1800,CUST_FLP003,Standard,5,FLASH_AV28I5,18,97,BNDL_9D3F76,262.5100,3,Durable,Referral
CMP_3ZQ0R8,PROD_ZUH7UO,48484.8400,585,764,98462.6900,2.1200,CUST_IIFGOK,Standard,16,FLASH_56E2ZN,62,37,BNDL_KNTTXA,492.2400,4,Affordable,Organic
CMP_6PYDX9,PROD_FB4JDO,13453.9600,2903,716,95255.6900,1.7000,CUST_RG53XL,Basic,18,FLASH_XFPQ3R,31,197,BNDL_E2541Z,245.5700,2,Affordable,Referral
CMP_SBBGKU,PROD_D97R64,38550.8300,3261,26,10974.5400,4.4000,CUST_KA68A7,Premium,29,FLASH_EZSDI7,30,120,BNDL_3CETJA,241.6800,1,Affordable,Organic
CMP_UVISEQ,PROD_F4HC3V,41274.9600,1654,676,17056.7700,2.8600,CUST_ZEND69,Standard,4,FLASH_VBE8MR,18,125,BNDL_MGDYBW,298.7500,4,Affordable,Organic
CMP_133AJD,PROD_AT372X,1037.1900,1612,629,17842.5500,3.5600,CUST_MS3427,Basic,18,FLASH_NQMY6J,65,36,BNDL_NTIWES,179.7500,2,Stylish,Referral
CMP_TLNCYZ,PROD_RUA2OZ,25873.8300,987,934,53096.2600,1.5900,CUST_180BMV,Standard,26,FLASH_9OV3JN,32,172,BNDL_Z0Y647,360.0500,3,Innovative,Referral
CMP_801E23,PROD_LG5GYB,28762.5100,980,980,18828.5400,2.7800,CUST_D3BJKL,Basic,8,FLASH_LLUDMN,17,40,BNDL_7XNR4D,143.2900,4,Durable,Social
CMP_AIEWPL,PROD_X3VRYG,48744.6100,1832,47,89032.6100,4.6500,CUST_NQIKIA,Standard,5,FLASH_IOX6A1,31,88,BNDL_KFNUI2,185.6500,1,Affordable,Organic
CMP_XHJSCC,PROD_7NVQHQ,22452.8800,2085,505,49536.2400,3.6600,CUST_B31XYH,Basic,33,FLASH_2UIIG2,26,29,BNDL_2CK6RK,265.9000,2,Affordable,Direct
CMP_UOXS5L,PROD_23SM19,39703.0400,2992,122,86049.2900,0.6800,CUST_BBC47D,Standard,14,FLASH_64ZBPC,10,109,BNDL_ED85JP,151.7600,3,Affordable,Organic
CMP_TKZCPM,PROD_Y99K43,23781.3400,2318,189,17728.0100,3.6800,CUST_QUF80G,Basic,26,FLASH_2JLF61,27,161,BNDL_15GF9W,397.2700,1,Stylish,Organic
CMP_HSNVRC,PROD_U8CHLB,879.1500,235,329,62808.6200,4.3700,CUST_SLH759,Basic,16,FLASH_ECMOCI,24,102,BNDL_UI60KH,224.7400,3,Stylish,Organic
CMP_ACFYT2,PROD_XX99YQ,38515.3900,275,372,52453.0700,0.5700,CUST_HTZ0JO,Basic,30,FLASH_XAZULN,56,117,BNDL_FFI0LW,252.9700,4,Stylish,Organic
CMP_LBGKVV,PROD_T05MDV,12317.1000,1276,494,47560.9100,3.6900,CUST_9NHCW4,Standard,35,FLASH_RQTPSZ,52,165,BNDL_1ZAJ3N,80.5200,2,Affordable,Organic
CMP_YPQ061,PROD_L28P5N,24712.6500,2617,967,20903.4300,1.5200,CUST_FVXUGD,Premium,15,FLASH_O5JLDA,36,170,BNDL_VV2SEL,417.9500,2,Stylish,Referral
CMP_HO4DL8,PROD_FW1UPO,30163.3800,4132,692,91653.0100,2.9800,CUST_T6HZ4P,Basic,34,FLASH_WFHBFQ,10,130,BNDL_PKSSE1,247.1800,4,Affordable,Direct
CMP_XV7VFE,PROD_Q59ELR,12068.4300,4462,30,60553.6200,4.9700,CUST_P3LJY6,Standard,26,FLASH_M59BLW,45,195,BNDL_RLA2RU,178.6100,3,Stylish,Organic
CMP_EAFBU5,PROD_4W7GPB,34309.5700,4324,981,90210.7500,0.9000,CUST_XSKMNH,Standard,6,FLASH_72GXV2,36,68,BNDL_XEWSYD,403.4200,4,Affordable,Referral
CMP_LSGSAB,PROD_RD4KXS,45485.7700,682,121,5135.4900,3.0100,CUST_IHD6CK,Premium,29,FLASH_1UUOMJ,30,106,BNDL_VN1JVW,366.6200,4,Affordable,Direct
CMP_ISV5DT,PROD_07NWEN,39407.2200,3504,974,44049.6000,2.0200,CUST_LEYGYU,Standard,29,FLASH_09NU62,36,176,BNDL_JAQP5J,304.2100,1,Affordable,Referral
CMP_2M20C5,PROD_BL16V6,42746.1300,2879,792,74465.7000,4.1500,CUST_UB5NUG,Basic,29,FLASH_X0Q2JW,55,115,BNDL_H66I45,398.0800,2,Affordable,Referral
CMP_YA07Y8,PROD_3ZWA3B,31013.3200,1155,28,50737.7700,1.3600,CUST_KPDW4Y,Standard,2,FLASH_H1G2U0,56,21,BNDL_5Y9X1D,299.1300,3,Innovative,Organic
CMP_DBP7FA,PROD_LFL3OE,35412.5500,2466,956,84513.7000,1.2100,CUST_QGPU58,Standard,18,FLASH_TMT9E2,66,58,BNDL_W4CF6F,432.9000,1,Durable,Social
CMP_RZTOTU,PROD_C1T4EU,49946.8900,1881,154,16531.6100,3.5000,CUST_J81CFM,Basic,28,FLASH_KPQEVJ,44,160,BNDL_KK4E8B,247.2600,1,Affordable,Referral
CMP_YRGKOY,PROD_YLH8HO,5525.2300,2607,601,64238.8500,0.8400,CUST_H9PLK5,Basic,2,FLASH_N62W2F,45,106,BNDL_JJSOCF,179.0300,1,Affordable,Organic
CMP_9WQ92L,PROD_7PY3W4,42138.8400,4308,29,30768.8700,2.2000,CUST_EAOUGE,Standard,35,FLASH_E74HNT,42,4,BNDL_2CXNCG,223.8000,3,Stylish,Organic
CMP_8B0DVU,PROD_JCANDY,37349.3600,1286,70,45563.3600,3.3700,CUST_O7M1M6,Standard,32,FLASH_AESI9U,25,78,BNDL_H2RETN,160.6200,1,Innovative,Direct
CMP_YE4F0B,PROD_KGBG0M,49723.8100,4644,439,54513.8400,2.8900,CUST_FX1OOQ,Basic,15,FLASH_J50AGO,21,197,BNDL_WSPVU9,293.4700,4,Innovative,Organic
CMP_3HN1LN,PROD_U7I5VW,34247.3300,4383,44,37312.5000,4.3600,CUST_E57XHR,Standard,31,FLASH_U6U87F,45,66,BNDL_4UDOBN,347.6600,3,Innovative,Social
CMP_NL5TUT,PROD_PZHM3M,34693.1000,3206,985,67345.3500,2.8500,CUST_LSELYL,Premium,15,FLASH_1GFG9M,19,82,BNDL_UZ689G,401.2300,3,Innovative,Organic
CMP_6X8J0D,PROD_YFKJVK,31894.6500,2897,649,93596.9700,3.5300,CUST_187L2K,Standard,32,FLASH_UGACA7,21,108,BNDL_763VB8,446.2200,4,Durable,Direct
CMP_XH2IYK,PROD_U2YHHK,24605.7700,343,159,55394.5000,2.0400,CUST_T008L9,Standard,29,FLASH_J5SE6N,15,167,BNDL_5U7UUR,473.1500,1,Durable,Organic
CMP_1I05FD,PROD_EBWXQI,32053.8000,3857,209,61084.2000,4.7600,CUST_7EQ2V3,Premium,31,FLASH_SKET0T,52,196,BNDL_99FJTB,254.2900,2,Affordable,Referral
CMP_D1CH6X,PROD_Z52N19,28424.5500,1484,616,92214.5900,2.0700,CUST_OPSE3R,Premium,27,FLASH_PQ5UC7,31,56,BNDL_PQPP2V,328.3900,2,Durable,Social
CMP_CJOT95,PROD_N5P5CA,17528.6600,746,163,65240.9000,1.6600,CUST_23E3GM,Basic,30,FLASH_BZWU53,42,127,BNDL_SWUJI0,96.8500,1,Durable,Organic
CMP_8414WQ,PROD_2S34CW,27827.2300,2366,176,72566.9400,3.6100,CUST_OF9HB5,Standard,12,FLASH_2EHF7Z,66,187,BNDL_P9I2PS,410.2400,4,Durable,Referral
CMP_QIRKYA,PROD_5S1D5N,46912.0700,2326,433,88119.6500,0.8500,CUST_5IOXX1,Premium,31,FLASH_QYO3JH,53,171,BNDL_0IF2GC,123.2500,2,Innovative,Organic
CMP_4WWBND,PROD_C3DS9L,48955.9200,4718,405,91579.2900,4.8400,CUST_FTXFPE,Premium,24,FLASH_RS3WDS,15,37,BNDL_H3BA7Q,55.3200,1,Durable,Organic
CMP_53DE11,PROD_JID3TO,36303.8500,876,71,40184.7900,1.2400,CUST_W3AK00,Basic,35,FLASH_S6RTQL,42,91,BNDL_WX88YL,409.8500,4,Durable,Organic
CMP_JAUDQY,PROD_HZWOBR,40331.1900,2948,230,95782.7100,3.6200,CUST_X1S3Q1,Basic,33,FLASH_Q87453,42,99,BNDL_4YRLVV,307.3800,4,Innovative,Referral
CMP_2QDRL4,PROD_4TJZP3,49333.9800,4067,905,5523.3700,2.6900,CUST_OGVBOC,Standard,1,FLASH_2V1N2U,58,50,BNDL_JJVR8R,94.7500,2,Stylish,Organic
CMP_N801HH,PROD_E3KJ9E,42549.2900,4253,253,66038.1900,4.4800,CUST_F29XRS,Premium,26,FLASH_KSSVV3,34,179,BNDL_MB80EK,275.3700,1,Affordable,Organic
CMP_Z8ATCB,PROD_4PPNKE,32501.4100,2281,903,69526.8600,3.2500,CUST_V1EP6L,Basic,28,FLASH_RTIBZW,25,69,BNDL_4OIIZC,262.9500,2,Innovative,Organic
CMP_AN1W0R,PROD_Y072VV,36839.2300,4873,246,84810.0000,2.5300,CUST_Z6MK7T,Standard,9,FLASH_U4NXGQ,53,193,BNDL_8MKMDR,330.9800,1,Innovative,Referral
CMP_E5OKEN,PROD_U6C8KU,12906.9400,3039,23,12665.1200,1.6600,CUST_BTAS18,Premium,1,FLASH_4IE41O,41,159,BNDL_9ZDD36,328.2000,2,Affordable,Referral
CMP_NUFMZW,PROD_VVCG2T,2924.4000,4809,169,1083.0600,3.0800,CUST_2ABWJ7,Standard,5,FLASH_U7V9PG,10,19,BNDL_XWS7BM,82.0200,4,Stylish,Organic
CMP_ABEV78,PROD_2FTEA4,44847.9300,467,887,45516.6700,2.7700,CUST_PAEY7A,Premium,2,FLASH_RSG63D,13,23,BNDL_URAYHL,97.4800,3,Durable,Organic
CMP_2RY471,PROD_MWMDPE,48057.2200,4041,553,7555.2200,0.6200,CUST_DJN6UU,Premium,17,FLASH_NNOKOW,32,43,BNDL_XC81D1,235.8200,4,Durable,Social
CMP_MNS1H5,PROD_PT0G49,29261.5200,1820,242,53763.5100,0.9600,CUST_KHMXGA,Basic,7,FLASH_T6YRBS,40,180,BNDL_5GKF3H,397.7100,2,Durable,Organic
CMP_JV45MU,PROD_JP3IOV,10144.8300,4455,419,67362.8300,3.8000,CUST_1HDJF7,Standard,26,FLASH_QX3EZE,43,28,BNDL_1NIO9I,352.7200,2,Affordable,Direct
CMP_674GX4,PROD_045A80,21190.6000,590,992,51010.8100,1.5200,CUST_5T5WMU,Premium,8,FLASH_2M08LG,11,146,BNDL_UBV75H,175.8200,1,Durable,Direct
CMP_KKNXTD,PROD_ZV4FPJ,11170.2400,1613,844,70511.1900,1.3900,CUST_T6PH29,Basic,14,FLASH_OA49Z4,22,117,BNDL_1QVQY9,396.4000,3,Durable,Direct
CMP_Y7BUT4,PROD_DB92WD,29014.2000,3588,188,35298.1700,4.1400,CUST_XZ7Z8C,Premium,29,FLASH_CT3C1Z,12,196,BNDL_Y03ZAE,275.5300,1,Durable,Organic
CMP_CNCPF9,PROD_ZK6SHU,43587.4000,1784,379,85169.9500,3.2300,CUST_H144U7,Premium,21,FLASH_IIJC39,61,168,BNDL_4I6UBZ,184.1200,1,Durable,Direct
CMP_IY1HYF,PROD_BVTA56,43583.1600,3840,820,82714.4400,2.0300,CUST_XWZIKV,Premium,28,FLASH_312SA8,18,24,BNDL_OYJUC7,442.8700,4,Stylish,Direct
CMP_DXD6SY,PROD_2DPT3K,659.4700,1458,535,27319.4800,3.3600,CUST_JETZJ0,Standard,30,FLASH_U0F9BI,15,9,BNDL_ALAND7,178.5800,3,Affordable,Referral
CMP_YHO4PR,PROD_NUWDUY,40558.5300,1183,333,2766.7200,0.6500,CUST_2DCO3Y,Premium,28,FLASH_6X7SA1,15,171,BNDL_41NJNL,253.3400,4,Innovative,Organic
CMP_IEAQJV,PROD_2DG69L,47373.5900,93,126,13348.2100,0.5600,CUST_XHBCLC,Premium,2,FLASH_C3ZCR4,67,164,BNDL_698Q0E,364.3700,4,Stylish,Organic
CMP_Z94WLL,PROD_SG11GU,11118.8900,1602,369,43520.8900,3.6700,CUST_IJELKI,Premium,7,FLASH_E7IW4M,29,149,BNDL_X391WY,102.3600,2,Stylish,Organic
CMP_QQ79EB,PROD_77UXCZ,26792.3000,2067,288,49834.8400,0.9400,CUST_Z9ZOEK,Standard,26,FLASH_TLKKX9,45,107,BNDL_O6GUOV,337.1600,3,Durable,Referral
CMP_OUNAL4,PROD_Z20HAW,13435.0900,4424,602,4488.8800,4.1600,CUST_2VN2ST,Standard,5,FLASH_NJA5CR,53,21,BNDL_ZU5AJ0,184.3900,3,Stylish,Referral
CMP_NJYSEM,PROD_TL4IZS,7373.7700,1054,72,24342.8600,2.9100,CUST_P4GPIE,Standard,14,FLASH_3U23F3,16,181,BNDL_G40QS8,473.3300,1,Stylish,Organic
CMP_ML7J1D,PROD_048A1H,38384.8400,1331,460,44925.4700,1.5400,CUST_4KFOZ4,Basic,34,FLASH_W6AXQE,69,189,BNDL_O4M2MR,68.6400,1,Stylish,Referral
CMP_ZJ855I,PROD_KQN7V5,40300.6100,3062,596,5498.6800,2.7100,CUST_Z85L0F,Premium,30,FLASH_DSDHVG,27,10,BNDL_TY5G71,124.5000,4,Stylish,Organic
CMP_VK2XWX,PROD_JLSQJE,42777.3100,3396,763,16024.0200,3.3200,CUST_W28I7X,Standard,20,FLASH_Q43W5X,34,50,BNDL_UWY778,174.2400,3,Durable,Referral
CMP_FJ5D3X,PROD_LDAGAK,24476.6100,3187,659,30478.8400,3.8900,CUST_ZBOHO6,Basic,35,FLASH_TVT8ZT,42,151,BNDL_WHLA3B,409.0900,1,Affordable,Social
CMP_JDQR9D,PROD_FTE0WC,30448.3200,2379,238,49121.7400,1.0500,CUST_O0MW2W,Basic,31,FLASH_QDB6N4,63,198,BNDL_S2ITG1,260.9200,4,Affordable,Organic
CMP_CJ82XD,PROD_27L96Z,31114.7800,1262,602,20243.8100,2.9000,CUST_XGOVG2,Basic,17,FLASH_H01AOL,38,154,BNDL_OSQ884,445.8800,1,Innovative,Organic
CMP_SVYCSG,PROD_8O00YC,1819.5000,4929,686,61571.0600,3.2400,CUST_OAC8P6,Standard,21,FLASH_KI9P67,34,56,BNDL_2MWKCW,120.3200,1,Stylish,Organic
CMP_PPMAZ8,PROD_F897PP,41764.7100,4136,419,77991.6700,1.7900,CUST_AXVEWW,Premium,21,FLASH_DJ33MM,67,49,BNDL_59N0I0,233.5300,2,Innovative,Referral
CMP_J0Z8JM,PROD_FG6F29,17719.0500,196,121,86378.6400,2.2100,CUST_7ONT80,Standard,6,FLASH_F01R5J,36,30,BNDL_BEJOER,187.6200,3,Stylish,Referral
CMP_L2T73Q,PROD_8QWDZN,16296.4800,759,751,60129.0400,0.6700,CUST_CAXY9R,Basic,9,FLASH_HEXZQR,10,156,BNDL_IIYM68,88.1500,1,Innovative,Social
CMP_8IYRX0,PROD_Y99XMD,8085.4300,68,952,65382.1300,0.7000,CUST_STLKVS,Basic,7,FLASH_71XF2K,55,54,BNDL_2R63VI,354.1900,1,Affordable,Organic
CMP_6QH3M8,PROD_1VIOVK,49561.9100,1675,911,74044.4200,4.5700,CUST_1F3INY,Basic,15,FLASH_R93WTM,20,151,BNDL_4O3QQH,451.6900,2,Innovative,Social
CMP_3USIPK,PROD_B9YVUD,36235.8400,807,488,68024.7900,0.6300,CUST_XWBTJS,Standard,12,FLASH_JCPBCR,43,168,BNDL_GQ961Q,487.1800,4,Affordable,Organic
CMP_CYICQQ,PROD_SKJYOJ,31784.5800,3460,215,18014.2600,0.5400,CUST_JV2SDE,Standard,23,FLASH_ETNGIK,31,155,BNDL_PDDUNR,493.8300,3,Innovative,Referral
CMP_OC0HR6,PROD_L4EXSM,26784.6600,2855,291,21844.5700,2.9700,CUST_XBR8O8,Basic,12,FLASH_MUNGDM,22,142,BNDL_GVLSYL,404.2800,2,Affordable,Organic
CMP_UQ9JT2,PROD_GBODXS,5746.8000,2737,481,93882.6500,3.4600,CUST_SWTAS4,Premium,20,FLASH_FNMDI3,28,174,BNDL_5M5WML,80.0400,1,Affordable,Social
CMP_72SLDE,PROD_7OTVST,4987.9600,986,372,3225.8400,3.5000,CUST_OW3EXB,Standard,25,FLASH_8HOMSF,11,137,BNDL_OAXBSJ,114.6900,4,Innovative,Referral
CMP_ZNCCD3,PROD_9YZ2TC,14096.2200,160,354,99390.6800,4.7900,CUST_QVY6OH,Standard,31,FLASH_MD7VSY,50,86,BNDL_2CJSGI,213.6000,3,Affordable,Referral
CMP_YVR99I,PROD_DK3HBV,5795.7000,4481,514,24603.0500,3.2700,CUST_HGEAC6,Premium,23,FLASH_5X1ZE7,32,17,BNDL_V9PEET,240.9000,4,Innovative,Direct
CMP_HPRE2J,PROD_6APAL6,33951.7900,4370,96,17345.6000,4.8700,CUST_MTRH8L,Basic,30,FLASH_SQI02P,10,127,BNDL_WA1Y2X,346.0400,4,Affordable,Organic
CMP_8KJGO6,PROD_6BS3LG,32593.0500,4923,585,90204.6100,4.5800,CUST_YLI5JD,Premium,26,FLASH_YBWU7D,59,7,BNDL_IWSMGK,463.0200,1,Stylish,Organic
CMP_T5ACMJ,PROD_444309,46740.8200,705,971,22504.1000,1.3700,CUST_ZPFILO,Basic,18,FLASH_BQCIZJ,49,186,BNDL_V631PF,110.8400,4,Stylish,Social
CMP_PT4JN1,PROD_L5TDZ7,21220.9600,4334,86,41097.9500,1.2600,CUST_VWUTC1,Standard,5,FLASH_2BISAU,50,182,BNDL_RKS0NQ,359.4000,3,Durable,Organic
CMP_QVV7Z8,PROD_FW7YVJ,7781.7000,563,388,68301.3500,4.6900,CUST_W9UZNH,Standard,1,FLASH_Z1U3BP,63,115,BNDL_QLA4B3,63.6000,2,Affordable,Organic
CMP_ECFCPZ,PROD_S1LJZ9,38188.9400,2943,456,56399.9000,4.4700,CUST_S9OJ7E,Basic,8,FLASH_9CDYK3,37,145,BNDL_CPR5FI,333.2300,3,Durable,Referral
CMP_DHF9VB,PROD_J2LIJW,9965.6500,719,766,27217.0000,3.6700,CUST_OO0874,Standard,16,FLASH_UUZG7E,25,37,BNDL_NZ6P7S,203.7100,1,Affordable,Referral
CMP_GRN9X4,PROD_EUTOLM,42773.9700,1514,522,13842.6200,1.4800,CUST_4ZKT4E,Premium,1,FLASH_U12X6K,16,31,BNDL_AX2AN8,111.9500,2,Durable,Organic
CMP_5Z64E7,PROD_605C33,8705.5900,2857,242,48311.9200,4.6900,CUST_KSKYKC,Basic,19,FLASH_CTU7UM,67,116,BNDL_8JPDDD,237.3300,2,Durable,Organic
CMP_AS1SIC,PROD_TM0OQA,35530.7900,3877,504,45575.7000,1.7400,CUST_GLH2SS,Standard,23,FLASH_MVB1SY,21,135,BNDL_RKX2SZ,183.4500,2,Durable,Organic
CMP_OIGQKP,PROD_ZHLOD6,15626.9800,2966,365,39249.7600,4.3000,CUST_KIYOYE,Basic,10,FLASH_OPBP0L,42,165,BNDL_QVZYWL,428.7400,1,Innovative,Organic
CMP_FEBSU7,PROD_CCY2VY,40398.7800,4927,659,25942.5700,1.1600,CUST_9L9N1Y,Basic,13,FLASH_W3OOFI,21,161,BNDL_OWT3E4,150.1100,1,Innovative,Social
CMP_FYZWCR,PROD_SBGITL,29379.1100,2231,62,30100.3900,1.2900,CUST_6VVAF6,Basic,5,FLASH_QTXBU4,55,117,BNDL_8FYSSY,350.4400,1,Stylish,Social
CMP_2MYNZG,PROD_41GF1F,9324.8200,3555,669,33073.3000,1.6500,CUST_TTJSB5,Premium,17,FLASH_AXZW5B,31,181,BNDL_8S53DH,451.5600,2,Stylish,Referral
CMP_ENV4OF,PROD_DJ78AE,34355.5800,802,701,9715.2900,2.0600,CUST_R0HR6Q,Premium,25,FLASH_MNLI1P,35,141,BNDL_HGYLHR,275.0500,1,Affordable,Organic
CMP_PNM8NM,PROD_P1IXYP,35976.8900,1164,631,96196.8400,1.4200,CUST_5JSKRQ,Premium,34,FLASH_1BGJY7,11,94,BNDL_JEEGEK,434.8500,1,Durable,Social
CMP_ICLF70,PROD_00TYB1,17423.1500,4755,525,27053.1700,4.0900,CUST_V3F7BX,Standard,29,FLASH_EIF1F2,13,111,BNDL_KGF620,226.0800,2,Affordable,Referral
CMP_AM8TT2,PROD_1HOZLO,16875.9500,1465,490,27226.1500,2.0600,CUST_CFY8P3,Premium,26,FLASH_631NSL,32,180,BNDL_YV077Q,282.7100,3,Innovative,Organic
CMP_J8WCWP,PROD_EM0DFI,32526.1600,1893,326,62658.4400,4.3400,CUST_DQEFAR,Basic,25,FLASH_O7X5PE,51,22,BNDL_DXDQUE,135.7700,1,Innovative,Social
CMP_GM88FC,PROD_RB0WZ7,4529.3200,4097,44,87938.3800,1.4900,CUST_1V9FRX,Basic,31,FLASH_J5BUSY,69,40,BNDL_2YGIWX,328.9800,2,Stylish,Referral
CMP_B6VGNJ,PROD_0RL666,36105.9600,3914,819,87444.9300,4.0400,CUST_16AO1H,Standard,28,FLASH_5K5TDZ,20,83,BNDL_W1HSD5,59.9300,3,Innovative,Referral
CMP_NWL6Z6,PROD_U9QONJ,31385.0400,2987,460,11513.4500,3.6400,CUST_E197SI,Standard,23,FLASH_OPQ3V1,49,40,BNDL_JNPDQ6,181.7300,2,Innovative,Referral
CMP_WCB5M3,PROD_ZLQYIK,10734.3200,3281,916,80234.3900,1.4600,CUST_OPURIP,Premium,24,FLASH_B46CXZ,43,191,BNDL_BSZIH3,444.7500,2,Innovative,Organic
CMP_9KEU3B,PROD_YA7GMN,26096.4200,3901,49,20451.3400,3.6700,CUST_X90SEG,Standard,5,FLASH_OLTDRL,30,185,BNDL_UI4OEY,315.6400,2,Affordable,Organic
CMP_V2DIJC,PROD_00ABIO,23663.5000,3389,107,60442.3300,1.8800,CUST_K8LJS8,Standard,23,FLASH_SBZ99M,66,37,BNDL_16CQWU,483.3600,1,Durable,Referral
CMP_QPNBHJ,PROD_25GH31,32184.6100,3326,676,87239.7700,1.0700,CUST_B5CROS,Premium,23,FLASH_RA2U60,50,36,BNDL_DTKECX,252.5500,3,Affordable,Organic
CMP_EFXKCZ,PROD_R1S2WS,21809.5700,2227,80,6592.9700,1.8500,CUST_TSSQX2,Premium,22,FLASH_YBJ0XV,52,67,BNDL_CXSNR8,371.7900,2,Durable,Organic
CMP_BHHR4T,PROD_EUB0HX,29106.9900,1588,197,37511.2400,1.2500,CUST_OXX9YP,Premium,33,FLASH_ESGVL5,31,197,BNDL_7HZUPB,364.0400,1,Innovative,Direct
CMP_P1U7RM,PROD_OWA0HW,3186.3700,1528,156,26884.7000,1.5500,CUST_DTXM39,Basic,11,FLASH_87V15F,56,193,BNDL_BUWMYA,391.5800,2,Innovative,Direct
CMP_HKFJFB,PROD_M3TQTA,10744.3400,2666,290,22688.9800,4.8300,CUST_2OJU00,Premium,24,FLASH_8155SA,15,92,BNDL_ETBNAM,355.7700,3,Durable,Referral
CMP_UO2660,PROD_Q070YU,16512.6300,443,57,77078.3100,2.3800,CUST_WC1L8D,Standard,20,FLASH_61WT3O,35,109,BNDL_LVJHSW,72.0100,4,Stylish,Direct
CMP_F77SQQ,PROD_P5RRYH,40918.9200,2586,195,92541.8800,3.7500,CUST_ECN277,Standard,17,FLASH_Z5BWMO,63,112,BNDL_A29M5F,168.5500,1,Affordable,Direct
CMP_1CY1FG,PROD_IVS123,8328.9400,3044,293,36517.3400,3.4500,CUST_9WMLH8,Premium,15,FLASH_EAQ0T9,22,127,BNDL_QIOIRL,458.9900,3,Stylish,Referral
CMP_KMSIXL,PROD_4L6JZ1,11105.8500,2985,563,93875.7200,4.5700,CUST_31CQDK,Premium,25,FLASH_GHRU47,18,81,BNDL_VSMFJE,220.0000,2,Innovative,Organic
CMP_PRNNPD,PROD_GHLH6H,19308.4200,2142,535,87641.5900,2.8800,CUST_5N31QL,Premium,27,FLASH_59M1A9,48,99,BNDL_UVEKY7,406.1600,3,Innovative,Organic
CMP_VTGL76,PROD_TQ2OYU,9622.0800,4269,230,17862.2800,1.5800,CUST_CZ207D,Standard,15,FLASH_AXK4XO,68,191,BNDL_QI20OL,253.0100,3,Affordable,Organic
CMP_XV9L21,PROD_Y6B8I4,705.4000,2614,402,78190.1000,1.4200,CUST_GKMLHG,Standard,34,FLASH_07FMSC,53,177,BNDL_83758T,267.1300,1,Durable,Organic
CMP_7QH0WH,PROD_UVDFWB,33153.9200,845,39,50978.4200,3.3800,CUST_PBZMJJ,Premium,3,FLASH_EIE6W6,40,116,BNDL_EVHBN1,120.0800,2,Stylish,Organic
CMP_FFKHZ0,PROD_AAMNTD,15612.2800,4467,968,30371.4300,4.9800,CUST_VYRMTT,Premium,4,FLASH_RTVIE0,57,40,BNDL_O1MX5D,363.1300,1,Durable,Organic
CMP_T9A9RF,PROD_EAC73B,41498.1700,3419,275,64953.0400,4.4800,CUST_MUUAOE,Standard,3,FLASH_09S4PB,22,120,BNDL_4GW1GN,111.8800,4,Stylish,Referral
CMP_AQ0KAI,PROD_8Q86KJ,24751.5800,1725,670,38607.8700,2.7600,CUST_BI7LFT,Premium,11,FLASH_7QTIYJ,29,33,BNDL_2YD8WX,327.0900,2,Affordable,Social
CMP_LXAQC7,PROD_ZH7N7C,6206.9700,1155,398,17849.8100,3.7500,CUST_1WZSKK,Standard,7,FLASH_LHUG0P,62,39,BNDL_U9G0KH,438.1100,4,Affordable,Organic
CMP_3LYP5F,PROD_UBJDBT,17450.6100,3553,898,92180.0000,3.8900,CUST_WOUA7U,Premium,19,FLASH_WJNYH5,47,169,BNDL_HBDSEL,435.4600,1,Affordable,Referral
